"sku","title","description","price","main_image","gallery"
"RE261354","Контактный John Deere RE261354","🔧 Контактный потенциометрический датчик John Deere RE261354.

Запчасть John Deere для ремонта и обслуживания техники. Используется при замене изношенной детали в соответствующем узле техники.
Продаётся по каталожному номеру RE261354. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE261354
• Бренд: John Deere
• Наименование: Контактный потенциометрический датчик
• Узел: Датчики / Датчики положения
• Раздел: Запчасти → Электрика
• Вес: 0,041 кг
• Размеры: длина 49,784 мм; ширина 40,64 мм; высота 34,544 мм
• Фото: 3 шт.

🚜 Применяемость по данным каталога: 40I, 50I, 210LE, 250D, 250D-II, 300D.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","24500","images/26/RE261354_1.jpg","[""images/26/RE261354_1.jpg"",""images/26/RE261354_2.jpg"",""images/26/RE261354_3.jpg""]"
"RE273492","Диск планетарного тормоза John Deere RE273492","🔧 Диск планетарного тормоза трансмиссии John Deere RE273492.

Запчасть John Deere для ремонта и обслуживания техники. Используется в приводе или трансмиссионном узле, где важно совпадение посадочных размеров и каталожного номера.
Продаётся по каталожному номеру RE273492. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE273492
• Бренд: John Deere
• Наименование: Диск планетарного тормоза трансмиссии
• Узел: Трансмиссия / Муфты сцепления и компоненты
• Раздел: Запчасти → Трансмиссия и мосты
• Вес: 0,744 кг
• Размеры: длина 3,048 мм; высота 284,48 мм
• Размеры: объём 1,174 л
• Фото: 4 шт.

🚜 Применяемость по данным каталога: 6J-1704, 6J-1904, 6M 105, 6M 110, 6M 115, 6M 120.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","11400","images/14/RE273492_1.jpg","[""images/14/RE273492_1.jpg"",""images/14/RE273492_2.jpg"",""images/14/RE273492_3.jpg"",""images/14/RE273492_4.jpg""]"
"RE294013","Диск дифференциала MFWD John Deere RE294013","🔧 Диск дифференциала MFWD John Deere RE294013.

Запчасть John Deere для ремонта и обслуживания техники. Используется в приводе или трансмиссионном узле, где важно совпадение посадочных размеров и каталожного номера.
Продаётся по каталожному номеру RE294013. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE294013
• Бренд: John Deere
• Наименование: Диск дифференциала MFWD
• Узел: Рабочие органы / Отвалы и ножи
• Раздел: Запчасти → Трансмиссия и мосты
• Вес: 0,177 кг
• Размеры: длина 7,366 мм; высота 93,98 мм
• Фото: 3 шт.

🚜 Применяемость по данным каталога: 7R 210, 7R 230, 7R 250, 7R 270, 7R 290, 7R 310.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","6300","images/24/RE294013_1.jpg","[""images/24/RE294013_1.jpg"",""images/24/RE294013_2.jpg"",""images/24/RE294013_3.jpg""]"
"RE294014","Диск дифференциала MFWD John Deere RE294014","🔧 Диск дифференциала MFWD John Deere RE294014.

Запчасть John Deere для ремонта и обслуживания техники. Используется в приводе или трансмиссионном узле, где важно совпадение посадочных размеров и каталожного номера.
Продаётся по каталожному номеру RE294014. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE294014
• Бренд: John Deere
• Наименование: Диск дифференциала MFWD
• Узел: Трансмиссия / Муфты сцепления и компоненты
• Раздел: Запчасти → Трансмиссия и мосты
• Вес: 0,073 кг
• Размеры: длина 3,81 мм; высота 80,01 мм
• Фото: 4 шт.

🚜 Применяемость по данным каталога: 7M 200, 7M 215, 7M 230, 7R 210, 7R 230, 7R 250.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","4290","images/25/RE294014_1.jpg","[""images/25/RE294014_1.jpg"",""images/25/RE294014_2.jpg"",""images/25/RE294014_3.jpg"",""images/25/RE294014_4.jpg""]"
"RE294016","Диск муфты трансмиссии John Deere RE294016","🔧 Диск муфты трансмиссии John Deere RE294016.

Запчасть John Deere для ремонта и обслуживания техники. Используется в приводе или трансмиссионном узле, где важно совпадение посадочных размеров и каталожного номера.
Продаётся по каталожному номеру RE294016. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE294016
• Бренд: John Deere
• Наименование: Диск муфты трансмиссии
• Узел: Трансмиссия / Муфты сцепления и компоненты
• Раздел: Запчасти → Трансмиссия и мосты
• Вес: 0,331 кг
• Размеры: длина 2,54 мм; высота 231,14 мм
• Размеры: объём 0,825 л
• Фото: 4 шт.

🚜 Применяемость по данным каталога: 8R 230, 8R 250, 8R 280, 8R 310, 8R 340, 8R 2304.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","10200","images/25/RE294016_1.jpg","[""images/25/RE294016_1.jpg"",""images/25/RE294016_2.jpg"",""images/25/RE294016_3.jpg"",""images/25/RE294016_4.jpg""]"
"RE294020","Диск стояночного тормоза John Deere RE294020","🔧 Диск стояночного тормоза трансмиссии John Deere RE294020.

Запчасть John Deere для ремонта и обслуживания техники. Используется в приводе или трансмиссионном узле, где важно совпадение посадочных размеров и каталожного номера.
Продаётся по каталожному номеру RE294020. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE294020
• Бренд: John Deere
• Наименование: Диск стояночного тормоза трансмиссии
• Узел: Трансмиссия / Муфты сцепления и компоненты
• Раздел: Запчасти → Трансмиссия и мосты
• Вес: 0,136 кг
• Размеры: длина 2,54 мм; высота 241,3 мм
• Фото: 4 шт.

🚜 Применяемость по данным каталога: 8R 230, 8R 250, 8R 280, 8R 310, 8R 340, 8R 410.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","7900","images/14/RE294020_1.jpg","[""images/14/RE294020_1.jpg"",""images/14/RE294020_2.jpg"",""images/14/RE294020_3.jpg"",""images/14/RE294020_4.jpg""]"
"RE300810","Внутренний сальник John Deere RE300810","🔧 Внутренний сальник John Deere RE300810.

Запчасть John Deere для ремонта и обслуживания техники. Подходит для ремонта узла при износе уплотнений, появлении подтеканий или плановом обслуживании.
Продаётся по каталожному номеру RE300810. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE300810
• Бренд: John Deere
• Наименование: Внутренний сальник
• Узел: Уплотнения, прокладки и кольца / Сальники и комплекты уплотнений
• Раздел: Запчасти → Уплотнения и прокладки
• Вес: 0,064 кг
• Размеры: длина 12,7 мм; высота 86,36 мм
• Размеры: объём 0,295 л
• Фото: 8 шт.

🚜 Применяемость по данным каталога: 8R 230, 8R 250, 8R 280, 8R 310, 8R 340, 8R 370.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","3520","images/02/RE300810_1.jpg","[""images/02/RE300810_1.jpg"",""images/02/RE300810_2.jpg"",""images/02/RE300810_3.jpg"",""images/02/RE300810_4.jpg"",""images/02/RE300810_5.jpg"",""images/02/RE300810_6.jpg"",""images/02/RE300810_7.jpg"",""images/02/RE300810_8.jpg""]"
"RE321692","Диск муфты трансмиссии John Deere RE321692","🔧 Диск муфты трансмиссии John Deere RE321692.

Запчасть John Deere для ремонта и обслуживания техники. Используется в приводе или трансмиссионном узле, где важно совпадение посадочных размеров и каталожного номера.
Продаётся по каталожному номеру RE321692. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE321692
• Бренд: John Deere
• Наименование: Диск муфты трансмиссии
• Узел: Трансмиссия / Муфты сцепления и компоненты
• Раздел: Запчасти → Трансмиссия и мосты
• Вес: 0,345 кг
• Размеры: длина 2,54 мм; высота 226,06 мм
• Фото: 4 шт.

🚜 Применяемость по данным каталога: 6J-1704, 6J-1904, 6M 95, 6M 105, 6M 110, 6M 115.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","9200","images/25/RE321692_1.jpg","[""images/25/RE321692_1.jpg"",""images/25/RE321692_2.jpg"",""images/25/RE321692_3.jpg"",""images/25/RE321692_4.jpg""]"
"RE32442","Внутренний сальник John Deere RE32442","🔧 Внутренний сальник John Deere RE32442.

Запчасть John Deere для ремонта и обслуживания техники. Подходит для ремонта узла при износе уплотнений, появлении подтеканий или плановом обслуживании.
Продаётся по каталожному номеру RE32442. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE32442
• Бренд: John Deere
• Наименование: Внутренний сальник
• Узел: Уплотнения, прокладки и кольца / Сальники и комплекты уплотнений
• Раздел: Запчасти → Уплотнения и прокладки
• Вес: 0,059 кг
• Размеры: длина 10,668 мм; высота 85,09 мм
• Размеры: объём 0,165 л
• Фото: 5 шт.

🚜 Применяемость по данным каталога: 7M 200, 7M 215, 7M 230, 7R 210, 7R 230, 7R 250.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","4100","images/02/RE32442_1.jpg","[""images/02/RE32442_1.jpg"",""images/02/RE32442_2.jpg"",""images/02/RE32442_3.jpg"",""images/02/RE32442_4.jpg"",""images/02/RE32442_5.jpg""]"
"RE334232","Датчик углового положения John Deere RE334232","🔧 Датчик углового положения John Deere RE334232.

Запчасть John Deere для ремонта и обслуживания техники. Подходит для ремонта и обслуживания техники John Deere.
Продаётся по каталожному номеру RE334232. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE334232
• Бренд: John Deere
• Наименование: Датчик углового положения
• Узел: Датчики / Датчики положения
• Раздел: Запчасти → Электрика
• Вес: 0,045 кг
• Размеры: длина 50,8 мм; ширина 38,1 мм; высота 30,48 мм
• Фото: 7 шт.

🚜 Применяемость по данным каталога: 7R 210, 7R 230, 7R 250, 7R 270, 7R 290, 7R 310.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","18500","images/26/RE334232_1.jpg","[""images/26/RE334232_1.jpg"",""images/26/RE334232_2.jpg"",""images/26/RE334232_3.jpg"",""images/26/RE334232_4.jpg"",""images/26/RE334232_5.jpg"",""images/26/RE334232_6.jpg"",""images/26/RE334232_7.jpg""]"
"RE336171","Редуктор конической передачи John Deere RE336171","🔧 Редуктор конической передачи с валом-шестерней John Deere RE336171.

Запчасть John Deere для ремонта и обслуживания техники. Используется в приводе или трансмиссионном узле, где важно совпадение посадочных размеров и каталожного номера.
Продаётся по каталожному номеру RE336171. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE336171
• Бренд: John Deere
• Наименование: Редуктор конической передачи с валом-шестерней
• Узел: Трансмиссия / Шестерни и корпуса редукторов
• Раздел: Запчасти → Трансмиссия и мосты
• Вес: 14,132 кг
• Размеры: длина 487,68 мм; ширина 369,57 мм; высота 118,11 мм
• Фото: 3 шт.

🚜 Применяемость по данным каталога: 8R 230, 8R 250, 8R 280, 8R 310, 8R 340, 8R 2304.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","325000","images/24/RE336171_1.jpg","[""images/24/RE336171_1.jpg"",""images/24/RE336171_2.jpg"",""images/24/RE336171_3.jpg""]"
"RE339861","Верхний патрубок радиатора John Deere RE339861","🔧 Верхний патрубок радиатора John Deere RE339861.

Запчасть John Deere для ремонта и обслуживания техники. Подбирается по каталожному номеру для ремонта техники John Deere.
Продаётся по каталожному номеру RE339861. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE339861
• Бренд: John Deere
• Наименование: Верхний патрубок радиатора
• Узел: Навесное оборудование двигателя / Радиаторы и охладители
• Раздел: Запчасти → Система охлаждения и впуск
• Вес: 0,798 кг
• Размеры: длина 716,28 мм; высота 71,12 мм
• Фото: 3 шт.

🚜 Применяемость по данным каталога: 2704, 2854, 2904, 3004, 3204, 8225R.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","8300","images/09/RE339861_1.jpg","[""images/09/RE339861_1.jpg"",""images/09/RE339861_2.jpg"",""images/09/RE339861_3.jpg""]"
"RE39354","Внутренний сальник John Deere RE39354","🔧 Внутренний сальник John Deere RE39354.

Запчасть John Deere для ремонта и обслуживания техники. Подходит для ремонта узла при износе уплотнений, появлении подтеканий или плановом обслуживании.
Продаётся по каталожному номеру RE39354. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE39354
• Бренд: John Deere
• Наименование: Внутренний сальник
• Узел: Уплотнения, прокладки и кольца / Сальники и комплекты уплотнений
• Раздел: Запчасти → Уплотнения и прокладки
• Вес: 0,018 кг
• Размеры: длина 7,62 мм; высота 63,5 мм
• Фото: 5 шт.

🚜 Применяемость по данным каталога: 6J-1704, 6J-1904, 6M 95, 6M 105, 6M 110, 6M 115.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","3120","images/02/RE39354_1.jpg","[""images/02/RE39354_1.jpg"",""images/02/RE39354_2.jpg"",""images/02/RE39354_3.jpg"",""images/02/RE39354_4.jpg"",""images/02/RE39354_5.jpg""]"
"RE40112","Крестовина с подшипником John Deere RE40112","🔧 Крестовина с подшипниковым узлом John Deere RE40112.

Запчасть John Deere для ремонта и обслуживания техники. Подходит для замены изношенной опоры вращения или посадочного элемента.
Продаётся по каталожному номеру RE40112. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE40112
• Бренд: John Deere
• Наименование: Крестовина с подшипниковым узлом
• Узел: Подшипники и втулки / Крестовины и подшипниковые узлы
• Раздел: Запчасти → Подшипники и втулки
• Вес: 4,182 кг
• Размеры: длина 50,8 мм; высота 210,82 мм
• Размеры: объём 3 л
• Фото: 6 шт.

🚜 Применяемость по данным каталога: 8560, 8570, 8760, 8770, 8870, 8960.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","39500","images/23/RE40112_1.jpg","[""images/23/RE40112_1.jpg"",""images/23/RE40112_2.jpg"",""images/23/RE40112_3.jpg"",""images/23/RE40112_4.jpg"",""images/23/RE40112_5.jpg"",""images/23/RE40112_6.jpg""]"
"RE500608","Шатун John Deere RE500608","🔧 Шатун John Deere RE500608.

Запчасть John Deere для ремонта и обслуживания техники. Подходит для ремонта и обслуживания техники John Deere.
Продаётся по каталожному номеру RE500608. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE500608
• Бренд: John Deere
• Наименование: Шатун
• Узел: Детали двигателя / Шатуны
• Раздел: Запчасти → Двигатель
• Вес: 2,386 кг
• Размеры: длина 309,88 мм; ширина 129,54 мм; высота 40,64 мм
• Фото: 5 шт.

🚜 Применяемость по данным каталога: 5E-850, 5E-850H, 5E-854, 5E-904, 5E-950, 5E-954.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","53000","images/07/RE500608_1.jpg","[""images/07/RE500608_1.jpg"",""images/07/RE500608_2.jpg"",""images/07/RE500608_3.jpg"",""images/07/RE500608_4.jpg"",""images/07/RE500608_5.jpg""]"
"RE505921","Коленчатый вал конический John Deere RE505921","🔧 Коленчатый вал с конической передней частью John Deere RE505921.

Запчасть John Deere для ремонта и обслуживания техники. Используется в приводе или трансмиссионном узле, где важно совпадение посадочных размеров и каталожного номера.
Продаётся по каталожному номеру RE505921. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE505921
• Бренд: John Deere
• Наименование: Коленчатый вал с конической передней частью
• Узел: Детали двигателя / Коленчатые валы
• Раздел: Запчасти → Двигатель
• Вес: 70,76 кг
• Размеры: длина 1054,1 мм; ширина 355,6 мм; высота 292,1 мм
• Фото: 3 шт.

🚜 Применяемость по данным каталога: 6B-1404, 6E-1504L, 6E-1504PL, 6J-1704, 6J-1904, 6M 140.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","395000","images/05/RE505921_1.jpg","[""images/05/RE505921_1.jpg"",""images/05/RE505921_2.jpg"",""images/05/RE505921_3.jpg""]"
"RE52347","Крестовина карданного шарнира John Deere RE52347","🔧 Крестовина карданного шарнира John Deere RE52347.

Запчасть John Deere для ремонта и обслуживания техники. Используется в приводе или трансмиссионном узле, где важно совпадение посадочных размеров и каталожного номера.
Продаётся по каталожному номеру RE52347. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE52347
• Бренд: John Deere
• Наименование: Крестовина карданного шарнира
• Узел: Подшипники и втулки / Крестовины и подшипниковые узлы
• Раздел: Запчасти → Подшипники и втулки
• Вес: 1,638 кг
• Размеры: длина 119,38 мм; ширина 119,38 мм; высота 43,18 мм
• Фото: 6 шт.

🚜 Применяемость по данным каталога: 7M 200, 7M 215, 7M 230, 2204, 6130, 6140J.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","21600","images/23/RE52347_1.jpg","[""images/23/RE52347_1.jpg"",""images/23/RE52347_2.jpg"",""images/23/RE52347_3.jpg"",""images/23/RE52347_4.jpg"",""images/23/RE52347_5.jpg"",""images/23/RE52347_6.jpg""]"
"RE525513","Трубка высокого давления John Deere RE525513","🔧 Трубка высокого давления топливной системы к цилиндру 1 John Deere RE525513.

Запчасть John Deere для ремонта и обслуживания техники. Предназначена для ремонта гидравлического узла и восстановления нормальной работы системы.
Продаётся по каталожному номеру RE525513. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE525513
• Бренд: John Deere
• Наименование: Трубка высокого давления топливной системы к цилиндру 1
• Узел: Детали двигателя / Детали топливной системы двигателя
• Раздел: Запчасти → Двигатель
• Вес: 0,191 кг
• Размеры: длина 203,2 мм; ширина 120,65 мм; высота 73,66 мм
• Фото: 7 шт.

🚜 Применяемость по данным каталога: 850J, 850JR, 850L, 1270D, 1910E, 3004.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","9900","images/03/RE525513_1.jpg","[""images/03/RE525513_1.jpg"",""images/03/RE525513_2.jpg"",""images/03/RE525513_3.jpg"",""images/03/RE525513_4.jpg"",""images/03/RE525513_5.jpg"",""images/03/RE525513_6.jpg"",""images/03/RE525513_7.jpg""]"
"RE52702","Хомут шланга John Deere RE52702","🔧 Хомут шланга John Deere RE52702.

Запчасть John Deere для ремонта и обслуживания техники. Предназначена для ремонта гидравлического узла и восстановления нормальной работы системы.
Продаётся по каталожному номеру RE52702. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE52702
• Бренд: John Deere
• Наименование: Хомут шланга
• Узел: Крепеж / Зажимы и хомуты
• Раздел: Запчасти → Крепёж
• Вес: 0,1 кг
• Размеры: длина 22,86 мм; высота 119,38 мм
• Фото: 7 шт.

🚜 Применяемость по данным каталога: 7M 200, 7M 215, 7M 230, 7R 210, 7R 230, 7R 250.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","1800","images/03/RE52702_1.jpg","[""images/03/RE52702_1.jpg"",""images/03/RE52702_2.jpg"",""images/03/RE52702_3.jpg"",""images/03/RE52702_4.jpg"",""images/03/RE52702_5.jpg"",""images/03/RE52702_6.jpg"",""images/03/RE52702_7.jpg""]"
"RE530656","Масляный фильтр двигателя с John Deere RE530656","🔧 Масляный фильтр двигателя с корпусом в сборе John Deere RE530656.

Запчасть John Deere для ремонта и обслуживания техники. Используется при обслуживании системы фильтрации и замене расходных элементов.
Продаётся по каталожному номеру RE530656. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE530656
• Бренд: John Deere
• Наименование: Масляный фильтр двигателя с корпусом в сборе
• Узел: Фильтры / Масляные фильтры двигателя
• Раздел: Запчасти → Двигатель
• Вес: 2,096 кг
• Размеры: длина 246,38 мм; ширина 172,72 мм; высота 170,18 мм
• Фото: 7 шт.

🚜 Применяемость по данным каталога: 250D, 250D-II, 300D-II, 300DW, 300WW, 608L.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","39000","images/10/RE530656_1.jpg","[""images/10/RE530656_1.jpg"",""images/10/RE530656_2.jpg"",""images/10/RE530656_3.jpg"",""images/10/RE530656_4.jpg"",""images/10/RE530656_5.jpg"",""images/10/RE530656_6.jpg"",""images/10/RE530656_7.jpg""]"
"RE539767","Топливный насос 12 В John Deere RE539767","🔧 Топливный насос 12 В John Deere RE539767.

Запчасть John Deere для ремонта и обслуживания техники. Предназначена для ремонта гидравлического узла и восстановления нормальной работы системы.
Продаётся по каталожному номеру RE539767. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE539767
• Бренд: John Deere
• Наименование: Топливный насос 12 В
• Узел: Детали двигателя / Детали топливной системы двигателя
• Раздел: Запчасти → Двигатель
• Вес: 0,614 кг
• Размеры: длина 177,8 мм; ширина 86,36 мм; высота 83,82 мм
• Фото: 6 шт.

🚜 Применяемость по данным каталога: 370E, 410E, 460E, 824K, 844K, 1050K.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","235000","images/11/RE539767_1.jpg","[""images/11/RE539767_1.jpg"",""images/11/RE539767_2.jpg"",""images/11/RE539767_3.jpg"",""images/11/RE539767_4.jpg"",""images/11/RE539767_5.jpg"",""images/11/RE539767_6.jpg""]"
"RE539872","Запчасть John Deere RE539872 John Deere RE539872","🔧 Запчасть John Deere RE539872 John Deere RE539872.

Запчасть John Deere для ремонта и обслуживания техники. Подбирается по каталожному номеру для ремонта техники John Deere.
Продаётся по каталожному номеру RE539872. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE539872
• Бренд: John Deere
• Наименование: Запчасть John Deere RE539872
• Узел: узел техники John Deere
• Раздел: Запчасти → Прочие детали John Deere
• Фото: 1 шт.

🚜 Применяемость по данным каталога: применимость уточняется по артикулу и данным карточки.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","14500","","[]"
"RE543187","Масляный насос двигателя John Deere RE543187","🔧 Масляный насос двигателя John Deere RE543187.

Запчасть John Deere для ремонта и обслуживания техники. Предназначена для ремонта гидравлического узла и восстановления нормальной работы системы.
Продаётся по каталожному номеру RE543187. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE543187
• Бренд: John Deere
• Наименование: Масляный насос двигателя
• Узел: Двигатели, насосы и компрессоры / Насосы
• Раздел: Запчасти → Двигатель
• Вес: 7,838 кг
• Размеры: длина 284,48 мм; ширина 210,82 мм; высота 137,16 мм
• Фото: 7 шт.

🚜 Применяемость по данным каталога: 250D, 250D-II, 260E, 300D-II, 300DW, 300WW.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","128000","images/11/RE543187_1.jpg","[""images/11/RE543187_1.jpg"",""images/11/RE543187_2.jpg"",""images/11/RE543187_3.jpg"",""images/11/RE543187_4.jpg"",""images/11/RE543187_5.jpg"",""images/11/RE543187_6.jpg"",""images/11/RE543187_7.jpg""]"
"RE552370","Выпускное коромысло John Deere RE552370","🔧 Выпускное коромысло John Deere RE552370.

Запчасть John Deere для ремонта и обслуживания техники. Предназначена для ремонта гидравлического узла и восстановления нормальной работы системы.
Продаётся по каталожному номеру RE552370. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE552370
• Бренд: John Deere
• Наименование: Выпускное коромысло
• Узел: Детали двигателя / Компоненты головки блока цилиндров
• Раздел: Запчасти → Двигатель
• Вес: 0,349 кг
• Размеры: длина 111,76 мм; ширина 53,34 мм; высота 43,18 мм
• Фото: 5 шт.

🚜 Применяемость по данным каталога: 7R 290, 7R 310, 7R 330, 7R 350, 8R 230, 8R 250.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","8500","images/04/RE552370_1.jpg","[""images/04/RE552370_1.jpg"",""images/04/RE552370_2.jpg"",""images/04/RE552370_3.jpg"",""images/04/RE552370_4.jpg"",""images/04/RE552370_5.jpg""]"
"RE552371","Впускное коромысло John Deere RE552371","🔧 Впускное коромысло John Deere RE552371.

Запчасть John Deere для ремонта и обслуживания техники. Предназначена для ремонта гидравлического узла и восстановления нормальной работы системы.
Продаётся по каталожному номеру RE552371. Перед заказом рекомендуем сверить номер с вашей старой деталью или каталогом техники.

📌 Основные данные:
• Артикул: RE552371
• Бренд: John Deere
• Наименование: Впускное коромысло
• Узел: Детали двигателя / Компоненты головки блока цилиндров
• Раздел: Запчасти → Двигатель
• Вес: 0,263 кг
• Размеры: длина 101,6 мм; ширина 53,34 мм; высота 45,72 мм
• Фото: 5 шт.

🚜 Применяемость по данным каталога: 7R 290, 7R 310, 7R 330, 7R 350, 8R 230, 8R 250.

🚚 Работаем с юридическими лицами. Отправляем по России транспортными компаниями.
📲 Для уточнения срока поставки, совместимости и условий отгрузки напишите в сообщения Авито или позвоните.","7800","images/09/RE552371_1.jpg","[""images/09/RE552371_1.jpg"",""images/09/RE552371_2.jpg"",""images/09/RE552371_3.jpg"",""images/09/RE552371_4.jpg"",""images/09/RE552371_5.jpg""]"
